restaurant_id,public_rating,public_review_count,price_tier,source,public_review_snippets_json,public_vibe,public_vibe_updated_at,public_vibe_source,public_vibe_model
nyc_chongqing_lao_zao_重慶老灶,4.6,1680,2,google_maps,"[""EXPECT LONG WAIT TIMES, their online waitlist doesn\u2019t work unfortunately so you\u2019re going to have to drop your name and number at the physical store front. if you\u2019re coming at around 3pm, you can expect to almost get seated right away!..."", ""I\u2019ve been wanting to try this spot as I\u2019ve heard so many good things. It definitely did not disappoint and expect a wait during busier peak times. I loved the spacious interior and the staff were super attentive. they give you a paper to..."", ""If you're looking for spicy hotpot, look no further. They're known for their spicy foods. I have a high spice tolerance and the food had me sweating but enjoying myself. We did the three pot soup base Tomato-sweet, tangy and savory, can't..."", ""Lao Zao Chongqing Hot Pot has this beautiful store front. As you enter the wooden doors, you are transported to a traditional village setting of stone and bamboo architecture, hanging lanterns and a water-wheel that separates the higher..."", ""It is another restaurant for Mala and Shabu that you should definitely not miss. Starting with the warm atmosphere at the restaurant since opening the door to the shop, it is like you are really in China. The quality of the meat and the...""]",with attentive service.,2026-01-03T23:04:50.212524,fallback,
nyc_cote_korean_steakhouse,4.6,3932,4,google_maps,"[""I had an unforgettable dining experience at Cote Korean Steakhouse. From start to finish, the service and food were truly exceptional. Our server, Kida, was outstanding\u2014polite, knowledgeable, and impressively attentive while managing..."", ""Everything here was excellent. FOOD The cuts were outstanding\u2014you can genuinely taste the quality. Highlights included the \u201csteak and eggs,\u201d a creative dish featuring toast sticks topped with beef tartare and caviar. The mocktails were..."", ""We visited COTE for a Thanksgiving lunch while traveling from California, and it truly exceeded every expectation. We ordered the Thanksgiving preset menu, and the experience from start to finish was flawless. The meal opened with a turkey..."", ""High-level takeaway: Good steak - not particularly worth the price for some cuts. Poor service. Sides were not great. Banchan was good. Food: Some items are close to being executed well. Tartare felt under seasoned. Dolsot bibimbad had 0..."", ""We tried the Butcher\u2019s Feast at Cote and really enjoyed it. Everything felt well thought out\u2014from the service to how the food was paced. It\u2019s definitely on the pricier side, but it\u2019s more of an experience than just dinner. The meat was...""]",Known for excellent steaks with attentive service.,2026-01-03T23:04:50.212544,fallback,
nyc_dirty_french_new_york,4.4,901,3,google_maps,"[""\ud83c\udf1f Dirty French So Chic, So Hot! Dirty French is not just a dinner\u2014it's an experience. The restaurant absolutely nails that sophisticated and hot spot vibe. From the moment you step in, the atmosphere is electric and incredibly chic. But..."", ""Cavernous interior - keeps going on and on, room after room. Was here attending an event, came to know there were several at the venue at the same time - and you won\u2019t even be able to tell there\u2019s an event if you look at the spacious and..."", ""What a lovely place for brunch! Super cute and amazing atmosphere! Our food and drinks were fantastic. Best French Toast I\u2019ve ever had! For main dishes we had Omelette, Eggs Benedict and Maison Burger and everything was super tasty! We..."", ""We had a very nice experience with our visiting friends. Our server Abdel was very attentive and kind, and the food was tasty and beautifully served. We liked the cozy garden seating, nice soft light coming in. If you want to have a good..."", ""I came for my friend\u2019s birthday with a group of 13. There is a lounge area where I seen many people doing work and conversing which was very nice. I was seated in the garden area. The waiters were very friendly and quick to help. I order...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.212564,fallback,
nyc_don_angie,4.6,1676,3,google_maps,"[""Don Angie is something I dream about on at least a weekly basis. We were lucky enough to dine there in 2022 and then again December 12th, 2025. Once again, they\u2019ve secured their spot in my weekly dreams until I get the opportunity to..."", ""Second visit and just as incredible as the first. We had the lasagna and chrysanthemum salad again\u2014both flawless and absolutely worth the hype. The lasagna continues to be a standout. This time we also tried the scallop crudo and the..."", ""I\u2019ve been meaning to eat at Don Angie since they opened in 2018 or 2019, and it definitely lived up to the hype. Getting a reservation is tricky but doable \u2014 they open a week in advance at 9 AM, and spots go within seconds. If you want a..."", ""Don Angie absolutely lived up to the hype. We came at opening on a weekday and were able to snag bar seats right away. The compact menu is full of creative Italian dishes, and everything we tried was outstanding - the Tonnato Vitello..."", ""I was able to get a lunch reservation a week in advance on OpenTable and it was worth it! Everything was delicious and lived up to expectations. We ordered the chrysanthemum salad, calamari w/pepperoni rice, caramelle pasta, and the...""]",Known for excellent pasta.,2026-01-03T23:04:50.212583,fallback,
nyc_double_chicken_please,4.4,2177,,google_maps,"[""I finally got to try Double Chicken Please in SoHo, one of the top-tier bars in the world, and it truly lived up to the hype. I went on a weekday and lined up right after they opened. Since the bar is always fully booked online, walking in..."", ""Two visits. The chicken sandwich is still top-notch, four times better than Popeyes. The drinks are very well balanced. I recommend the cold noodle, the custard bun, and the cold pizza. The layout changed on the second visit so I think the..."", ""Went to Double Chicken Please for dinner, and the experience was nothing short of interesting. The restaurant/bar opens at 5 PM, but even by 4:30 PM, there was already a snaking queue outside (refer to image). It took around 30 minutes..."", ""We were super lucky to get a spot at Free Range by booking about a week in advance, and got seated pretty quickly. The drinks were cutely themed by cartoon inspired characters and were complex and easy to drink! We also got the lobster..."", ""This place is so fun with the exquisite and unique cocktails they make. Be warned, it is highly recommended that you get reservations or you come real early or after midnight or so to get in easily or else you're looking at over an hour or...""]",Well-regarded by diners.,2026-01-03T23:04:50.212604,fallback,
nyc_e_31st_st,,,,google_maps,,,,,
nyc_hojokban_nyc,4.6,568,2,google_maps,"[""We stopped by Hojokban in New York City without a reservation and were pleasantly surprised to be seated right away\u2014definitely a great start. For appetizers, we tried the truffle potato pancake, which ended up being one of my favorite..."", ""Very good Korean food. Kimchi banchan (complimentary) and beef tartare were absolutely standouts, MUST TRY. Perilla oil noodle and hojok galbi are also good. Skip tiger budae jigae, the salami in the noodles was just kinda weird. Highballs..."", ""Pulling up on a Sunday at 5:30 pm for an early dinner, I did not expect the dining room to be almost completely full. Immediately signaling to me that I had made the right decision to go out of my way to come here. Peaking into the open..."", ""Everything was phenomenal. The honey kfc chicken was so fresh and some of the best Korean fried chicken bites I\u2019ve had. The shrimp wontons were great but I wish they cut up the shrimp inside so it was easier to eat. The Hojok galbi was..."", ""TLDR; every single dish we tried at this place packed with flavor. The presentation of the dishes were superb. Portions are rather sizable. Ambiance (5/5): The inside is dark and noise level was okay to be able to hear each other. Service...""]",Known for quality food.,2026-01-03T23:04:50.212627,fallback,
nyc_howoo,4.5,289,,google_maps,"[""This is an awesome spot. The food is consistently delicious, great variety on the Korean side dishes and high quality meats. The snow marble is very good. The service is really solid. Definitely recommend going and after dinner pop..."", ""booked for a reservation at 5pm but they graciously accommodated for us to be seated earlier. the service was amazing, everyone was working very hard to keep things moving along. as the meat was being brought to our table, they noticed..."", ""Authentic Korean BBQ and banchan. I\u2019d say one of the best kimchi I have had among higher end Korean restaurants. Fresh and flavorful even on non-marinated beef. Great servers with etiquette, hip and modern atmosphere, clean restrooms. If..."", ""Good experience, the ambiance felt very slick and spacious. I liked the black look everywhere throughout the restaurant and it was a well maintained space. Value wise, I left feeling full but not bloated, which is good. Most of the meats..."", ""Had an unforgettable birthday dinner at Howoo. I made the reservation the night before with a hostess named Eloi, who was so accommodating. The day of, walking in felt like stepping onto a movie set. The hostess, Catherine, greeted me with...""]",Known for quality food.,2026-01-03T23:04:50.212647,fallback,
nyc_hyun,4.1,740,4,google_maps,"[""This restaurant is a premier place to have wagu. The restaurant is small and quaint, perfect for dates or small parties. The menu essentially only has one thing, the unlimited cuts of wagu inluding the free sides such as salad, kimchi, etc..."", ""We went to Hyun for all-you-can-eat wagyu and had a really great experience. The place was pretty quiet when we went, which was nice because we didn\u2019t have to wait long at all. The service was amazing. The servers were super accommodating..."", ""Best quality and value for bbq. If you want the real good stuff. Yes it's fatty. But that is flavor. it's good. You can also get the not as fatty parts. It's balanced by the side dishes and sauces. It's all worth it."", ""Hyun has such a gorgeous and intimate atmosphere \u2014 definitely one of those places that makes you feel like you\u2019re treating yourself to something special. The food was absolutely delicious, and the first hour of service was top-tier. They..."", ""We did the unlimited option and at first it seemed worth it \u2014 the food looked fresh and was beautifully presented, and the service and atmosphere were excellent. But the night ended terribly. As soon as we got home, both of us were hit...""]",Known for quality food.,2026-01-03T23:04:50.212682,fallback,
nyc_i_cavallini,4.7,68,,google_maps,"[""If ur a solo diner you can get a smaller pasta portion which is greatly appreciated to say the least. The highlights were the tiramisu (which wasn\u2019t intensely coffee flavored which is what I would want) and the mezze maniche. The mezze was..."", ""Good spot, very tasty pasta's. The focaccia with whipped ricotta was delicious! We enjoyed the Calabrian chili pasta as well as pesto, although the portions are very small, even for a fancy Italian place. The main entree we got was the..."", ""we had an amazing experience on a wednesday night. first time dining here and i have zero complaints. we were welcomed warmly and the atmosphere is cozy. the wild arugula and pear salad was perfect, farfallone with chili butter and..."", ""Absolutely amazing dinner at I Cavallini! The focaccia with whipped ricotta and roasted pumpkin was unreal\u2014so fresh and flavorful. The trofie with pesto and parmigiano reggiano (hands down my fave) and the gnocchetti sardi with shrimp,..."", ""This was my second dinner at I Cavallini in the last 2 months. Both times as a walk-in diner. The first time solo, this time as a group of 3. Nick and his team have simply done an incredible job. The kitchen is inventive, the staff are...""]",Known for excellent pasta cozy atmosphere.,2026-01-03T23:04:50.212711,fallback,
nyc_ichiran_ramen_ny_times_square,4.6,3394,2,google_maps,"[""Customer service and overall environment was absolutely amazing. Their whole system is captivating. However, we had a very poor experience with the food and the dessert. The only meat available is pork, so if you don't eat it, you're only..."", ""One of the BEST tasting ramen I've ever had! The experience was also unmatched, I loved the authentic solo dining experience I received here. You can remove the dividers if you are sitting next to someone though. Also worth the price- this..."", ""I went to this ramen spot on a date and from entry point to finishing my bowl, I had a pleasant experience. When we arrived, there was a line for entry (this was an hour after opening) and didn\u2019t wait too long. I\u2019d say it took about 20..."", ""First place to ever visit on recommendation from Tik Tok user. Worth every dollar spent! Simple ordering process. And you wait for few minutes before a \u201cchamber\u201d opens up. Go with your slip, sir and wait. A very polite server comes up and..."", ""Ichiran is the place that made me fall in love ramen!! First of all, it is such a cozy environment inside, and is set up in a traditional private service setting with the option to fold in the privacy bars and talk to friends. The service...""]",Known for quality ramen cozy atmosphere.,2026-01-03T23:04:50.212728,fallback,
nyc_il_corallo_trattoria,4.5,1971,1,google_maps,"[""I had stumbled upon this place as I was walking and decided to go in as a solo date. Off the bat the aesthetic of the place is so cute and homey. I had ordered the Whipped Ricotta that had honey & Calabrian chili oil. That was so good..."", ""Lunch special is phenomenal and huge portions. Bread and oil in the beginning was sooo good too. A place i would for sure come back to and as a vegetarian felt that there were enough options. Soup was delicious and so was the pizza!"", ""You will never pay attention to this place when you walked past it until you stepped inside. Immediately you were transported back to a trattoria in Italy, compact and lively with delicious dishes awaits you. We got a pizza to share and..."", ""II Corallo Trattoria is a hidden gem. We stopped here randomly on a day we were walking through Manhattan. From the lunch special, to the apps, to the service (ur server Fidel was a standout). The spot is a bit tight l, but the food,..."", ""Came here for dinner with a party of 4. We had a reservation, but had to wait a few minutes to be seated. Honestly the host was super accommodating and communicative, so it wasn't a big deal. The restaurant was very busy. Our service was...""]",Known for great pizza can get busy.,2026-01-03T23:04:50.212741,fallback,
nyc_izakaya_mew,4.5,3388,2,google_maps,"[""A little cramped but cozy atmosphere. I really liked the scallops. I\u2019m not really sure if I could taste the kimchi in the creamy udon dish? Karaage was super fresh and piping hot, it did taste good dipped in the remaining sauce from the..."", ""I had such a great experience at Izakaya Mew in New York! The food was absolutely delicious \u2014 every dish was fresh, flavorful. The prices were very reasonable for the quality, which made it even better. The service was excellent too \u2014..."", ""A friend of mine suggested this place since he's already been before. He made a reservation for six on a Friday night. I loved the vibes and atmosphere. Everything we ordered was fantastic. They also offer some pretty fun, mocktails,..."", ""Really worth the long wait. The first thing we had was the mackerel, some of the best I had. I wonder if that sauce would go well with rice. Chicken nanban is a must get. The sauce is amazing either succulent chicken. Niku tofu, really..."", ""We recently dined at this Japanese restaurant and overall had a wonderful experience! The dishes were flavorful, beautifully presented, and full of savory goodness. Every plate brought something unique to the table \u2014 from the perfectly...""]",Known for quality food cozy atmosphere.,2026-01-03T23:04:50.212757,fallback,
nyc_jeju_noodle_bar,4.6,2983,2,google_maps,"[""First timer. Definitely coming back. Been hearing about this place from my friend and finally got the chance to try. What i ordered: Jeju chicken sandwhich. Amazing Amberjack. Out of this world Toro ssamba with uni. So so good. Family..."", ""A delightful experience! The young gentleman with the fashionable perm and pretty smile was so very kind and gave wonderful service. The food came out in an orderly manner and met every expectation you would have for a reoccurring Michelin..."", ""Never in my wildest dreams would I have expected a Michelin Ramen restaurant to be as impressive, decadent, and overall as incredible as this meal was. The food, service, and ambiance were all 12/10. Patrick and Jason ensured our..."", ""Toro Ssam Bap was my favorite \u2014 we even added an extra $30 for the uni, and it was worth it. We also ordered the fried chicken, which came with caviar and a lemon dressing. The lemon juice was a bit too strong for my taste, but the ribs..."", ""I must say for a Michelin restaurant the price was so decent. Especially they shave lots of truffles on the scallops dish that\u2019s so tasty. And some caviar dishes they serve a good amount of caviar as well. We love all of the dishes that we...""]",Known for quality ramen.,2026-01-03T23:04:50.212776,fallback,
nyc_jing_li,4.5,740,2,google_maps,"[""After seeing so many reels on Instagram, I have been curious to try it out. Lucky for me, an opportunity came up the other day! So, Jing Li is a modern Chinese fusion restaurant that is inspired by Szechuan, Shanghai, and Cantonese..."", ""The food's alright. I got the 4-course pre-fixe menu. It's a 4-course lunch/dinner with soup, appetizer, entr\u00e9e, and dessert. It's a pretty good deal. The service could be better, though. Our host forgot our silverware and the dessert. I..."", ""Came here for my birthday dinner on a cool fall evening. Highly recommend their 4-course Option where you can pick a soup, appetizer, entr\u00e9e, and dessert. We got the hot and sour soup and wonton soup, Wagyu, beef, potstickers, and popcorn,..."", ""I was really disappointed with this restaurant. I ordered four dishes, and two of them were a letdown. The first appetizer \u2014 braised beef and beef tendon \u2014 was actually pretty good. But then the second dish, braised organic duck, came out..."", ""Service was good, food was passable. Black Truffle with Beef Cubes: Do not get this. I was looking forward to it as the dish was described on the menu as a \u201c24 hour braise\u201d. What we got was definitely not that. The beef was tough and...""]",Well-regarded by diners.,2026-01-03T23:04:50.212798,fallback,
nyc_juliette_restaurant,4.3,2114,2,google_maps,"[""A cute & cozy restaurant, only issues were the cocktails are pricey and nothing special and the duck was dry. The shrimp and gnocchi was SO GOOD though, will be dreaming about that sauce for a while."", ""Great brunch spot! The food was fresh, the service was friendly, and the vibe was cozy. It was a little noisy, other than that everything was great. Definitely coming back."", ""The place is lovely, went on a sunny late morning and the skylight was charming. The staff was super friendly, but u found food a little dry for my taste. However my boyfriend enjoyed it so it might be on me. Had the poached eggs and those..."", ""I would recommended sitting in the sun room with the brightness and fresh plants. Watching the coffee being churned out. Food serving was plenty and large , and the waiters were friendly. Enjoyed the ambience and food and energy."", ""This place is super cute, it is kind of like a slightly downmarket version of Majorelle on the upper east side. The decor is very similar, with plants everywhere coming from the ceiling. The temperature inside was very good. Fans inside...""]",Known for quality food with friendly service.,2026-01-03T23:04:50.212821,fallback,
nyc_jungsik,4.6,936,4,google_maps,"[""beautifully presented dishes and each bite was excellent. our favorites was the octopus, crispy on the outside but still extremely tender, and amber jack with perilla oil sauce which was so refreshing. the starter banchans were the perfect..."", ""I went to Jungsik when it was a 2 star but I wanted to write a review anyways. That's how much i thoroughly enjoyed this place. Top 3 restaurant of all-time for me if not Top 1 in terms of food. Best and most fancy amuse bouches I've ever..."", ""I had a great meal at Jungsik. Service is literally spotless. The food is delicious and has some fusion elements. The best parts to me are the dishes that are more authentically Korean. The Korean bbq beef, the kimbab, and the strawberry..."", ""Easily one of the best meals I\u2019ve had in years. The room feels calm and elegant, and the staff manages to be both professional and kind, which is rarer than it should be. There was a hiccup at the start when they couldn\u2019t find our..."", ""It had been a while since I treated myself to a fine dining experience, so I came into this meal with high expectations\u2014and it absolutely delivered. The banchan set the tone right away: beautifully presented, full of little tasty surprises...""]",Known for quality food.,2026-01-03T23:04:50.212842,fallback,
nyc_kabawa,4.6,100,,google_maps,"[""I really enjoyed dining here. Everything was delicious, and from our seats at the counter, it was so interesting to watch the chefs prepare each dish. It's a 3 course prix fixe menu, but you get several side dishes which are all great. I..."", ""Overall, enjoyed the experience although I think I liked the atmosphere more than the food. You sit at a bar encircling the kitchen so you can watch and interact with the people making your food. They have a complimentary bread service..."", ""10/10 food, service, vibes - we had an amazing time here and would love to get back again to try different items - Some notable standouts for us: the Roti and guava jam (10/10 - crispy, buttery), The shrimp (10/10 - like Ebi with..."", ""What an experience!!! Absolutely amazing food, energy, and people Cannot wait to go back. We started off at Bar Kabawa. The music and vibe there is great. Then headed over to Kabawa Here are a few highlights Chuletas Can Can: love it. This..."", ""The food was very good, with some dishes such as the cobia (fish) and shrimps standing out for me because of the fresh and complex flavors, and others like the starter, sides and dumplings giving me the impression of filler. I though the...""]",Known for quality food.,2026-01-03T23:04:50.212861,fallback,
nyc_kaoru,4.5,666,2,google_maps,"[""Visiting NYC, wanted to have some sushi, I stumbled on this restaurant on Google Maps, decide to try it because the reviews rated it 4.5. I had shrimp avocado and spicy tuna roll, and the beef tataki. The sushi was meh, I had better..."", ""Unassuming exterior but bustling indoors during a weekday lunch. Walk-ins only and counter seating is available. Service is okay. Prices are okay. Food and service is more like 4.5 stars. Hokkaido uni bowl - quite pricey at $45, uni is..."", ""Came with a friend just after they opened at 11:30am on a weekday for a quick lunch. The smiling woman greeted us kindly and we did to-go orders. We ordered the 3 amigos donburi bowl for $24 and the Uni bowl with tuna & fluke for $35. We..."", ""Kaoru Sushi is one of those hidden gems that you\u2019re grateful to discover and even happier to return to. It\u2019s a cozy, inviting spot that immediately makes you feel comfortable the moment you step inside. The atmosphere is warm and relaxed,..."", ""We enjoyed the food; most of the dishes were delicious and well-prepared. However, the service was disappointing\u2014there was a lack of attentiveness and professionalism. The staff showed no enthusiasm or smiles, which made the experience...""]",Known for quality sushi with attentive service.,2026-01-03T23:04:50.212875,fallback,
nyc_kenka,4.1,1934,1,google_maps,"[""One of my favorite places in the city. I recommend this place if you want to have an unique dinning experience, with a 90 min turn table I recommend to order everything at once, and if you can, write down your order to help the staff (they..."", ""Unique dining experience with great Japanese bites. We shared the seaweed salad, edamame, and pork dumplings which were all delicious. I got the cold udon noodles which were super refreshing on a hot day. After paying you receive the sugar..."", ""Fun spot with great vibes! The food was solid\u2014especially the karaage and yakisoba. Service was quick and friendly, and the prices are really affordable for the area. Loved the playful atmosphere and the cotton candy machine at the end...."", ""Kenka \u2013 A must-visit Japanese Izakaya on St. Mark\u2019s! I love this place and always bring my friends and family here \u2014 everyone I\u2019ve taken has loved it, and it\u2019s never once disappointed. The food, flavors, prices, and overall vibe are..."", ""If you're looking for a restaurant to chill at and chat with friends after work, this place is perfect. I ordered grapefruit and peach beers to enjoy with my friends. As for the snacks, I ordered a lot, but my favorite was the tako wasabi...""]",Known for quality food with friendly service.,2026-01-03T23:04:50.212896,fallback,
nyc_kochi_korean_fine_dining,4.6,951,,google_maps,"[""If you're looking for a fine dining place to bring your picky asian father to, then Kochi is the place to be! It's not too long of a meal (it's 2 hours maximum), stays true to its Korean roots while having enough of a unique twist, and is..."", ""Loved our experience here. The servers were attentive and friendly. The dishes were delicate and layered with flavor and textures to die for. Our favorites were the mushroom medley appetizer and the octopus skewers. Had a fun, upbeat vibe..."", ""Celebrated my husband\u2019s birthday here tonight! Every aspect of our dinner felt special and memorable. Each course was a unique experience. The service was outstanding \u2013 the entire staff was friendly and efficient. I am gluten-free and our..."", ""A world of flavor in a small corner of Hell's Kitchen. Beautiful presentation and modern execution. Most dishes are kept lighter than we're usually exposed to in most American Korean dishes in order to keep you going through the full milti..."", ""What an experience! This was probably one of the best restaraunts I have ever been to and it was well worth the Michelin stars that it was given. From the service of the staff, to the explanation and taste of the food, it was incredible!...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.212919,fallback,
nyc_konban_nyc,4.5,661,2,google_maps,"[""Very cute restaurant. When you come in you see the chefs at work. There's a long front room with a long booth and small tables. It's a little tight. Here you see a Zen Garden. There's also a back room that appears to be more spacious than..."", ""My friend and I came for lunch on a Saturday noon. We were greeted and seated right away. The staff were super friendly and gave us recommendations on the menu. The mackerel sushi, sushi set, and corn were absolutely amazing! The..."", ""A Katsu That Will Change You- Konban NYC Konban NYC delivers a beautiful balance of comfort and creativity, where every dish feels both familiar and elevated. The intimate setting pairs perfectly with their modern take on Japanese-inspired..."", ""Absolutely loved this place. It\u2019s a bit hidden like a typical speakeasy but once you get there, you\u2019re transported to Japan! My husband and I had a wonderful experience. Our waiter was impeccable, the food was downright delicious, and the..."", ""Konban is one of the best dining discoveries in New York! The sashimi was incredibly fresh\u2014salmon, tuna, scallop, and uni were all top quality and full of flavor. The grilled mackerel paired with the rice dish was outstanding, a...""]",Known for quality sushi with friendly service.,2026-01-03T23:04:50.212937,fallback,
nyc_lindustrie_pizzeria_west_village,4.7,2769,,google_maps,"[""Tried L\u2019Industrie in West Village and sampled a little of everything. The pizza is very thin and definitely better than Joe\u2019s, but honestly it wasn\u2019t anything mind-blowing. Personally I still prefer Prince Street \u2014 L\u2019Industrie is good,..."", ""When we were planning our trip to NYC I knew I wanted to try some real New York pizza, and we were told to go to L'Industry by a friend who used to live in NYC. We were warned it can get busy, and while there was a line to order when we..."", ""Hands down the best slice in NY. I tried most of the other pizza joints on all of the lists. This is the slice I will go back to and forget the rest. It was worth the 30min wait. Had the Burrata and the Spicy Salami \u2013 both amazing. I..."", ""So tasty pizza! Totally worth the wait! For sure you have to try margarita and the tres leches pistachio dessert. People here was so good and helpful. The waiting time it\u2019s not so bad, we were there for 7 minutes I think! We definitely go..."", ""It\u2019s worth the hype & wait! Arrived half hour before opening and the line was already 20-30 deep. By opening it had more than doubled. Talking to people in line they assured me it was worth the wait. At opening, menus were handed out in...""]",Known for great pizza with attentive service.,2026-01-03T23:04:50.212964,fallback,
nyc_little_rubys_west_village,4.4,660,2,google_maps,"[""Everything was delicious and the staff was impeccable and so friendly! I came a bit earlier than my reservation and they were extremely accommodating. The sticky cake was by far one of the most delicious things on the menu! The bondi..."", ""Halloween in the West Village is an experience! Made reservations at Little Ruby's...thank goodness bc the city of course was packed. Wait wasn't long and we were seated away from the front but with a window view so we can watch costumed..."", ""Little Ruby\u2019s West Village never disappoints! The food is always fresh and full of flavor, the pasta was rich and comforting, and the burger with fries hit the perfect balance of juicy and crispy. Their iced latte was smooth and..."", ""Delicious food and lively atmosphere! From start to finish, everything about this place impressed. The menu is curated with yummy options\u2014 you really can\u2019t go wrong. Dishes and drinks arrived quickly, and the staff was warm, welcoming, and..."", ""We went to Little Ruby\u2019s for lunch it was so good. I had the Spritz which was delicious and pretty strong, along with the spicy vodka pasta and we shared sweet potato fries. The food came out quick and tasted fresh and of high quality. I...""]",Known for excellent pasta with friendly service.,2026-01-03T23:04:50.212980,fallback,
nyc_lobby_bar_at_the_hotel_chelsea,4.4,245,,google_maps,"[""Good cocktail. Bartenders were nice. Good bar to sit and have a cocktail by the bar. A bit crowded from 6pm and on. Many people comes in groups. Average price for a cocktail $25. There\u2019s a wait for groups."", ""Amazing, quiet bar in the middle of Chelsea, in the historic Chelsea Hotel. Recently renovated, and this is the ambience you are looking for. Gorgeous space, fantastic drinks, and cold A/C on a hot summer day. Great spot, and I'll be back!"", ""The lobby bar at The Hotel Chelsea is absolutely stunning. The space itself is beautiful, and the bartenders are true professionals. Louis, Cory, and Dustin are a few of the wonderful staff members I\u2019ve interacted with, and they\u2019re always..."", ""After-work cocktails at the Lobby Bar at the Hotel Chelsea was a transportive experience. Stepping into the grandiose lobby made us feel like we had stepped into a European castle. We could feel the history of past notable guests - oh if..."", ""This bar is such a fun and casually elegant spot. Drinks are excellent \u2014 the Two Dylans and the Viva Superstar are my favorites. Also, the staff is just the best. They are amazingly attentive, super friendly and also give great...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213005,fallback,
nyc_los_tacos_no1,4.8,14563,1,google_maps,"[""Los Tacos No. 1 (Hudson Yards) \u2014 A Street-Style Fiesta Wrapped in a Corn Tortilla In a dining landscape often defined by curated interiors and Instagram-ready plating, Los Tacos No. 1\u2019s Hudson Yards location trades aesthetic polish for..."", ""Seen it on TikTok, had a great experience. I got the Carne Asada tacos, guacamole & chips, and tamarindo. My food was delish. I even went back the next day and got more tacos. This time I got adobada and carne asada, I liked the carne..."", ""I visited the Times Square location, and it was absolutely worth it. The line is long\u2014as expected\u2014but the turnover is fast, so you don\u2019t wait nearly as long as it looks. The food is incredible. Fresh ingredients, great balance of flavors,..."", ""Los Tacos No. 1 is hands down one of the best taco spots in New York. The food is consistently exceptional \u2014 fresh, vibrant, and full of authentic flavor. The tortillas taste homemade, the meats are perfectly seasoned and cooked, and every..."", ""Yes, the tacos are worth the hype! Line is long but indeed goes quick. This isnt a sit down place. But the tacos are so good it doesnt matter. We stopped here before a show for a quick bite and it was so worth it. Staff is super friendly....""]",Known for quality food with friendly service.,2026-01-03T23:04:50.213028,fallback,
nyc_maison_premiere,4.6,1980,3,google_maps,"[""Enjoy stopping by this absinthe bar when in NYC. Tonight we stopped in after a dinner out to enjoy a cocktail and dessert. Tonight I tried my first ever Hot Toddy and to say I\u2019m a fan does not do it justice. Delicious. For dessert we tried..."", ""I have travelled the world extensively over 40 years. I ate at all restaurants ranging from pop & mom\u2019s to Michelin three stars. This is my honest review of the restaurant Maison Premiere in Williamsburg, NYC, USA. An outstanding seafood..."", ""Up there with the best restaurant experiences I've ever had. The drinks were explained with passion and poured with care, every single dish was delicately prepared and bursting with flavor, and the dark, old-world vibe was immaculate. The..."", ""This oyster and wine bar truly surprised me! Even though I couldn\u2019t drink because of some inflammation, I couldn\u2019t resist coming here with my friend just for the oysters. Ambience: From the outside it looks like a small bar, but once you..."", ""Maison Premiere is truly a treasure. From the moment you walk in, you\u2019re transported to another era\u2014The ambiance is intimate and romantic, perfect for a date night or special occasion. The oysters are incredibly fresh with a wide,...""]",Known for quality food romantic setting.,2026-01-03T23:04:50.213049,fallback,
nyc_mala_hot_pot,4.8,496,1,google_maps,"[""Great flavors. Tried two different broths, both very good. Reasonable prices. Took off a star for service because we had asked about ingredients due to food allergies, and that server never came back to tell us the answer. Thankfully, one..."", ""Spicy and delicious! We tried their spicy beef tallow broth and chicken broth. The broth was rich and flavorful. We went on a Saturday night and had to wait a bit, but it was worth it. Service was fast once seated, and the atmosphere was..."", ""Love the food their, the broth was authentic. I really enjoyed, highly recommend."", ""Mala Hotpot serves authentic Sichuan-style beef tallow broth that\u2019s rich and flavorful \u2014 truly the best I\u2019ve had in NYC. The highlight is their $29 Nine-grid Blind Box with 6 kinds of meat and 3 surprises, super fun and delicious! And..."", ""I love hot pot\ud83d\ude1dand this was my first time visiting this restaurant. I had the yuan-yang pot with tomato and mildly spicy beef tallow broth \u2014 the base was absolutely amazing! \ud83d\udc4d All the ingredients were super fresh and tasted delicious after...""]",Known for quality food.,2026-01-03T23:04:50.213069,fallback,
nyc_mariscos_el_submarino,4.7,453,,google_maps,"[""Just had an amazing experience at Mariscos El Submarino. Bartender Jose took care of me the whole time \u2014 excellent service, super atento, vibe perfecto. I came in needing something warm and comforting, so I tried the Caldo de Camar\u00f3n...."", ""Came here with a friend and we were seated right away even though it was super busy. The vibe inside is fun, lively, and the staff is incredibly attentive \u2014 especially our waiter Fabrizio, who was so kind and upbeat the whole time. For..."", ""My my my.. we thought we tried the best tacos which is near our place in East Wburg. But this restaurant is also next level! I\u2019m a pescatarian but my husband ordered the feed taco and he said it was very delicious, we even wanted to come..."", ""TLDR: Seafood-forward Mexican. Aguachile, gobernador, Kraken, grilled shrimp. I don't know why it took me so long to try this place but wow, everything was incredible. Guacamole with octopus chicharron was interesting. Aguachile is..."", ""A dream, truly! So delicious, this is 100% one of our favorite spots across all of NYC that we frequent often. Aguachile to die for, same with the grilled shrimp like just WOW. Great vibes, endless hot sauce selection. On Sundays (in the...""]",Known for quality food with attentive service.,2026-01-03T23:04:50.213085,fallback,
